1.000000000000000000e+04,1.019019019019019106e+04,1.038038038038038030e+04,1.057057057057057136e+04,1.076076076076076060e+04,1.095095095095095166e+04,1.114114114114114091e+04,1.133133133133133197e+04,1.152152152152152121e+04,1.171171171171171227e+04,1.190190190190190151e+04,1.209209209209209257e+04,1.228228228228228181e+04,1.247247247247247287e+04,1.266266266266266211e+04,1.285285285285285318e+04,1.304304304304304242e+04,1.323323323323323348e+04,1.342342342342342272e+04,1.361361361361361378e+04,1.380380380380380302e+04,1.399399399399399408e+04,1.418418418418418514e+04,1.437437437437437438e+04,1.456456456456456363e+04,1.475475475475475469e+04,1.494494494494494575e+04,1.513513513513513499e+04,1.532532532532532423e+04,1.551551551551551529e+04,1.570570570570570635e+04,1.589589589589589559e+04,1.608608608608608483e+04,1.627627627627627589e+04,1.646646646646646695e+04,1.665665665665665438e+04,1.684684684684684544e+04,1.703703703703703650e+04,1.722722722722722756e+04,1.741741741741741862e+04,1.760760760760760604e+04,1.779779779779779710e+04,1.798798798798798816e+04,1.817817817817817559e+04,1.836836836836837028e+04,1.855855855855855771e+04,1.874874874874874877e+04,1.893893893893893983e+04,1.912912912912912725e+04,1.931931931931931831e+04,1.950950950950950937e+04,1.969969969969969679e+04,1.988988988988989149e+04,2.008008008008007891e+04,2.027027027027026998e+04,2.046046046046046104e+04,2.065065065065064846e+04,2.084084084084083952e+04,2.103103103103103058e+04,2.122122122122121800e+04,2.141141141141141270e+04,2.160160160160160012e+04,2.179179179179179118e+04,2.198198198198198224e+04,2.217217217217216967e+04,2.236236236236236437e+04,2.255255255255255179e+04,2.274274274274274285e+04,2.293293293293293391e+04,2.312312312312312133e+04,2.331331331331331239e+04,2.350350350350350345e+04,2.369369369369369088e+04,2.388388388388388557e+04,2.407407407407407300e+04,2.426426426426426406e+04,2.445445445445445512e+04,2.464464464464464254e+04,2.483483483483483360e+04,2.502502502502502466e+04,2.521521521521521208e+04,2.540540540540540678e+04,2.559559559559559420e+04,2.578578578578578527e+04,2.597597597597597633e+04,2.616616616616616375e+04,2.635635635635635481e+04,2.654654654654654587e+04,2.673673673673673693e+04,2.692692692692692435e+04,2.711711711711711541e+04,2.730730730730730647e+04,2.749749749749749753e+04,2.768768768768768496e+04,2.787787787787787602e+04,2.806806806806806708e+04,2.825825825825825814e+04,2.844844844844844920e+04,2.863863863863863662e+04,2.882882882882882768e+04,2.901901901901901874e+04,2.920920920920920980e+04,2.939939939939939723e+04,2.958958958958958829e+04,2.977977977977977935e+04,2.996996996996997041e+04,3.016016016016015783e+04,3.035035035035034889e+04,3.054054054054053995e+04,3.073073073073073101e+04,3.092092092092091843e+04,3.111111111111110949e+04,3.130130130130130055e+04,3.149149149149149162e+04,3.168168168168167904e+04,3.187187187187187010e+04,3.206206206206206116e+04,3.225225225225225222e+04,3.244244244244243964e+04,3.263263263263263070e+04,3.282282282282282540e+04,3.301301301301301282e+04,3.320320320320320025e+04,3.339339339339338767e+04,3.358358358358358237e+04,3.377377377377377707e+04,3.396396396396396449e+04,3.415415415415415191e+04,3.434434434434433933e+04,3.453453453453453403e+04,3.472472472472472873e+04,3.491491491491491615e+04,3.510510510510510358e+04,3.529529529529529100e+04,3.548548548548548570e+04,3.567567567567567312e+04,3.586586586586586782e+04,3.605605605605605524e+04,3.624624624624624266e+04,3.643643643643643009e+04,3.662662662662662478e+04,3.681681681681681948e+04,3.700700700700700691e+04,3.719719719719719433e+04,3.738738738738738175e+04,3.757757757757757645e+04,3.776776776776777115e+04,3.795795795795795857e+04,3.814814814814814599e+04,3.833833833833833341e+04,3.852852852852852811e+04,3.871871871871871554e+04,3.890890890890891023e+04,3.909909909909909766e+04,3.928928928928928508e+04,3.947947947947947250e+04,3.966966966966966720e+04,3.985985985985986190e+04,4.005005005005004932e+04,4.024024024024023674e+04,4.043043043043042417e+04,4.062062062062061887e+04,4.081081081081081356e+04,4.100100100100100099e+04,4.119119119119118841e+04,4.138138138138137583e+04,4.157157157157157053e+04,4.176176176176176523e+04,4.195195195195195265e+04,4.214214214214214007e+04,4.233233233233232750e+04,4.252252252252252219e+04,4.271271271271270962e+04,4.290290290290290432e+04,4.309309309309309174e+04,4.328328328328327916e+04,4.347347347347347386e+04,4.366366366366366128e+04,4.385385385385384870e+04,4.404404404404404340e+04,4.423423423423423083e+04,4.442442442442442552e+04,4.461461461461461295e+04,4.480480480480480037e+04,4.499499499499499507e+04,4.518518518518518249e+04,4.537537537537536991e+04,4.556556556556556461e+04,4.575575575575575203e+04,4.594594594594594673e+04,4.613613613613613416e+04,4.632632632632632158e+04,4.651651651651651628e+04,4.670670670670670370e+04,4.689689689689689840e+04,4.708708708708708582e+04,4.727727727727727324e+04,4.746746746746746794e+04,4.765765765765765536e+04,4.784784784784784279e+04,4.803803803803803748e+04,4.822822822822822491e+04,4.841841841841841961e+04,4.860860860860860703e+04,4.879879879879879445e+04,4.898898898898898915e+04,4.917917917917917657e+04,4.936936936936936399e+04,4.955955955955955869e+04,4.974974974974974612e+04,4.993993993993994081e+04,5.013013013013012824e+04,5.032032032032031566e+04,5.051051051051051036e+04,5.070070070070069778e+04,5.089089089089088520e+04,5.108108108108107990e+04,5.127127127127126732e+04,5.146146146146146202e+04,5.165165165165164944e+04,5.184184184184183687e+04,5.203203203203203157e+04,5.222222222222221899e+04,5.241241241241240641e+04,5.260260260260260111e+04,5.279279279279278853e+04,5.298298298298298323e+04,5.317317317317317065e+04,5.336336336336335808e+04,5.355355355355355277e+04,5.374374374374374020e+04,5.393393393393393490e+04,5.412412412412412232e+04,5.431431431431430974e+04,5.450450450450450444e+04,5.469469469469469186e+04,5.488488488488487928e+04,5.507507507507507398e+04,5.526526526526526141e+04,5.545545545545545610e+04,5.564564564564564353e+04,5.583583583583583095e+04,5.602602602602602565e+04,5.621621621621621307e+04,5.640640640640640049e+04,5.659659659659659519e+04,5.678678678678678261e+04,5.697697697697697731e+04,5.716716716716716473e+04,5.735735735735735216e+04,5.754754754754754686e+04,5.773773773773773428e+04,5.792792792792792170e+04,5.811811811811811640e+04,5.830830830830830382e+04,5.849849849849849852e+04,5.868868868868868594e+04,5.887887887887887337e+04,5.906906906906906806e+04,5.925925925925925549e+04,5.944944944944945019e+04,5.963963963963963761e+04,5.982982982982982503e+04,6.002002002002001973e+04,6.021021021021020715e+04,6.040040040040039457e+04,6.059059059059058927e+04,6.078078078078077669e+04,6.097097097097097139e+04,6.116116116116115882e+04,6.135135135135134624e+04,6.154154154154154094e+04,6.173173173173172836e+04,6.192192192192191578e+04,6.211211211211211048e+04,6.230230230230229790e+04,6.249249249249249260e+04,6.268268268268268002e+04,6.287287287287286745e+04,6.306306306306306215e+04,6.325325325325324957e+04,6.344344344344343699e+04,6.363363363363363169e+04,6.382382382382381911e+04,6.401401401401401381e+04,6.420420420420420123e+04,6.439439439439438866e+04,6.458458458458458335e+04,6.477477477477477078e+04,6.496496496496496547e+04,6.515515515515515290e+04,6.534534534534534032e+04,6.553553553553553502e+04,6.572572572572572972e+04,6.591591591591591714e+04,6.610610610610610456e+04,6.629629629629629198e+04,6.648648648648647941e+04,6.667667667667666683e+04,6.686686686686685425e+04,6.705705705705705623e+04,6.724724724724724365e+04,6.743743743743743107e+04,6.762762762762763305e+04,6.781781781781782047e+04,6.800800800800800789e+04,6.819819819819819531e+04,6.838838838838838274e+04,6.857857857857857016e+04,6.876876876876875758e+04,6.895895895895894500e+04,6.914914914914914698e+04,6.933933933933933440e+04,6.952952952952953638e+04,6.971971971971972380e+04,6.990990990990991122e+04,7.010010010010009864e+04,7.029029029029028607e+04,7.048048048048047349e+04,7.067067067067066091e+04,7.086086086086084833e+04,7.105105105105105031e+04,7.124124124124123773e+04,7.143143143143142515e+04,7.162162162162162713e+04,7.181181181181181455e+04,7.200200200200200197e+04,7.219219219219218940e+04,7.238238238238237682e+04,7.257257257257256424e+04,7.276276276276275166e+04,7.295295295295293909e+04,7.314314314314314106e+04,7.333333333333332848e+04,7.352352352352353046e+04,7.371371371371371788e+04,7.390390390390390530e+04,7.409409409409409272e+04,7.428428428428428015e+04,7.447447447447446757e+04,7.466466466466465499e+04,7.485485485485484242e+04,7.504504504504504439e+04,7.523523523523523181e+04,7.542542542542541923e+04,7.561561561561560666e+04,7.580580580580580863e+04,7.599599599599599605e+04,7.618618618618618348e+04,7.637637637637637090e+04,7.656656656656655832e+04,7.675675675675674574e+04,7.694694694694694772e+04,7.713713713713713514e+04,7.732732732732732256e+04,7.751751751751750999e+04,7.770770770770769741e+04,7.789789789789789938e+04,7.808808808808808681e+04,7.827827827827827423e+04,7.846846846846846165e+04,7.865865865865864907e+04,7.884884884884885105e+04,7.903903903903903847e+04,7.922922922922922589e+04,7.941941941941941332e+04,7.960960960960960074e+04,7.979979979979980271e+04,7.998998998998999014e+04,8.018018018018017756e+04,8.037037037037036498e+04,8.056056056056055240e+04,8.075075075075073983e+04,8.094094094094094180e+04,8.113113113113112922e+04,8.132132132132131665e+04,8.151151151151150407e+04,8.170170170170169149e+04,8.189189189189189347e+04,8.208208208208208089e+04,8.227227227227226831e+04,8.246246246246245573e+04,8.265265265265264316e+04,8.284284284284284513e+04,8.303303303303303255e+04,8.322322322322321997e+04,8.341341341341340740e+04,8.360360360360359482e+04,8.379379379379379679e+04,8.398398398398398422e+04,8.417417417417417164e+04,8.436436436436435906e+04,8.455455455455454648e+04,8.474474474474473391e+04,8.493493493493493588e+04,8.512512512512512330e+04,8.531531531531531073e+04,8.550550550550549815e+04,8.569569569569568557e+04,8.588588588588588755e+04,8.607607607607607497e+04,8.626626626626626239e+04,8.645645645645644981e+04,8.664664664664663724e+04,8.683683683683683921e+04,8.702702702702702663e+04,8.721721721721721406e+04,8.740740740740740148e+04,8.759759759759758890e+04,8.778778778778777632e+04,8.797797797797797830e+04,8.816816816816816572e+04,8.835835835835835314e+04,8.854854854854854057e+04,8.873873873873872799e+04,8.892892892892892996e+04,8.911911911911911739e+04,8.930930930930930481e+04,8.949949949949949223e+04,8.968968968968967965e+04,8.987987987987988163e+04,9.007007007007006905e+04,9.026026026026025647e+04,9.045045045045044390e+04,9.064064064064063132e+04,9.083083083083083329e+04,9.102102102102102072e+04,9.121121121121120814e+04,9.140140140140139556e+04,9.159159159159158298e+04,9.178178178178177041e+04,9.197197197197197238e+04,9.216216216216215980e+04,9.235235235235234722e+04,9.254254254254253465e+04,9.273273273273272207e+04,9.292292292292292404e+04,9.311311311311311147e+04,9.330330330330329889e+04,9.349349349349348631e+04,9.368368368368367373e+04,9.387387387387387571e+04,9.406406406406406313e+04,9.425425425425425055e+04,9.444444444444443798e+04,9.463463463463462540e+04,9.482482482482481282e+04,9.501501501501501480e+04,9.520520520520520222e+04,9.539539539539538964e+04,9.558558558558557706e+04,9.577577577577576449e+04,9.596596596596596646e+04,9.615615615615615388e+04,9.634634634634634131e+04,9.653653653653652873e+04,9.672672672672671615e+04,9.691691691691691813e+04,9.710710710710710555e+04,9.729729729729729297e+04,9.748748748748748039e+04,9.767767767767766782e+04,9.786786786786786979e+04,9.805805805805805721e+04,9.824824824824824464e+04,9.843843843843843206e+04,9.862862862862861948e+04,9.881881881881880690e+04,9.900900900900900888e+04,9.919919919919919630e+04,9.938938938938938372e+04,9.957957957957957115e+04,9.976976976976975857e+04,9.995995995995996054e+04,1.001501501501501480e+05,1.003403403403403354e+05,1.005305305305305228e+05,1.007207207207207102e+05,1.009109109109109122e+05,1.011011011011010996e+05,1.012912912912912871e+05,1.014814814814814745e+05,1.016716716716716619e+05,1.018618618618618639e+05,1.020520520520520513e+05,1.022422422422422387e+05,1.024324324324324261e+05,1.026226226226226136e+05,1.028128128128128010e+05,1.030030030030030030e+05,1.031931931931931904e+05,1.033833833833833778e+05,1.035735735735735652e+05,1.037637637637637526e+05,1.039539539539539546e+05,1.041441441441441420e+05,1.043343343343343295e+05,1.045245245245245169e+05,1.047147147147147043e+05,1.049049049049049063e+05,1.050950950950950937e+05,1.052852852852852811e+05,1.054754754754754686e+05,1.056656656656656560e+05,1.058558558558558434e+05,1.060460460460460454e+05,1.062362362362362328e+05,1.064264264264264202e+05,1.066166166166166076e+05,1.068068068068067951e+05,1.069969969969969970e+05,1.071871871871871845e+05,1.073773773773773719e+05,1.075675675675675593e+05,1.077577577577577467e+05,1.079479479479479487e+05,1.081381381381381361e+05,1.083283283283283236e+05,1.085185185185185110e+05,1.087087087087086984e+05,1.088988988988989004e+05,1.090890890890890878e+05,1.092792792792792752e+05,1.094694694694694626e+05,1.096596596596596501e+05,1.098498498498498375e+05,1.100400400400400395e+05,1.102302302302302269e+05,1.104204204204204143e+05,1.106106106106106017e+05,1.108008008008007891e+05,1.109909909909909911e+05,1.111811811811811785e+05,1.113713713713713660e+05,1.115615615615615534e+05,1.117517517517517408e+05,1.119419419419419428e+05,1.121321321321321302e+05,1.123223223223223176e+05,1.125125125125125051e+05,1.127027027027026925e+05,1.128928928928928799e+05,1.130830830830830819e+05,1.132732732732732693e+05,1.134634634634634567e+05,1.136536536536536441e+05,1.138438438438438316e+05,1.140340340340340335e+05,1.142242242242242210e+05,1.144144144144144084e+05,1.146046046046045958e+05,1.147947947947947832e+05,1.149849849849849852e+05,1.151751751751751726e+05,1.153653653653653600e+05,1.155555555555555475e+05,1.157457457457457349e+05,1.159359359359359369e+05,1.161261261261261243e+05,1.163163163163163117e+05,1.165065065065064991e+05,1.166966966966966866e+05,1.168868868868868740e+05,1.170770770770770760e+05,1.172672672672672634e+05,1.174574574574574508e+05,1.176476476476476382e+05,1.178378378378378256e+05,1.180280280280280276e+05,1.182182182182182150e+05,1.184084084084084025e+05,1.185985985985985899e+05,1.187887887887887773e+05,1.189789789789789793e+05,1.191691691691691667e+05,1.193593593593593541e+05,1.195495495495495416e+05,1.197397397397397290e+05,1.199299299299299309e+05,1.201201201201201184e+05,1.203103103103103058e+05,1.205005005005004932e+05,1.206906906906906806e+05,1.208808808808808681e+05,1.210710710710710700e+05,1.212612612612612575e+05,1.214514514514514449e+05,1.216416416416416323e+05,1.218318318318318197e+05,1.220220220220220217e+05,1.222122122122122091e+05,1.224024024024023965e+05,1.225925925925925840e+05,1.227827827827827714e+05,1.229729729729729734e+05,1.231631631631631608e+05,1.233533533533533482e+05,1.235435435435435356e+05,1.237337337337337231e+05,1.239239239239239105e+05,1.241141141141141125e+05,1.243043043043042999e+05,1.244944944944944873e+05,1.246846846846846747e+05,1.248748748748748621e+05,1.250650650650650641e+05,1.252552552552552515e+05,1.254454454454454390e+05,1.256356356356356264e+05,1.258258258258258138e+05,1.260160160160160158e+05,1.262062062062062032e+05,1.263963963963963906e+05,1.265865865865865781e+05,1.267767767767767655e+05,1.269669669669669674e+05,1.271571571571571549e+05,1.273473473473473423e+05,1.275375375375375297e+05,1.277277277277277171e+05,1.279179179179179046e+05,1.281081081081081065e+05,1.282982982982982940e+05,1.284884884884884814e+05,1.286786786786786688e+05,1.288688688688688562e+05,1.290590590590590582e+05,1.292492492492492456e+05,1.294394394394394330e+05,1.296296296296296205e+05,1.298198198198198079e+05,1.300100100100100099e+05,1.302002002002001973e+05,1.303903903903903847e+05,1.305805805805805721e+05,1.307707707707707596e+05,1.309609609609609470e+05,1.311511511511511635e+05,1.313413413413413218e+05,1.315315315315315383e+05,1.317217217217216967e+05,1.319119119119119132e+05,1.321021021021021006e+05,1.322922922922922880e+05,1.324824824824824755e+05,1.326726726726726629e+05,1.328628628628628503e+05,1.330530530530530377e+05,1.332432432432432543e+05,1.334334334334334126e+05,1.336236236236236291e+05,1.338138138138137874e+05,1.340040040040040039e+05,1.341941941941941914e+05,1.343843843843843788e+05,1.345745745745745662e+05,1.347647647647647536e+05,1.349549549549549411e+05,1.351451451451451285e+05,1.353353353353353450e+05,1.355255255255255033e+05,1.357157157157157199e+05,1.359059059059058782e+05,1.360960960960960947e+05,1.362862862862862821e+05,1.364764764764764695e+05,1.366666666666666570e+05,1.368568568568568444e+05,1.370470470470470609e+05,1.372372372372372192e+05,1.374274274274274358e+05,1.376176176176175941e+05,1.378078078078078106e+05,1.379979979979979980e+05,1.381881881881881854e+05,1.383783783783783729e+05,1.385685685685685603e+05,1.387587587587587477e+05,1.389489489489489351e+05,1.391391391391391517e+05,1.393293293293293100e+05,1.395195195195195265e+05,1.397097097097096848e+05,1.398998998998999014e+05,1.400900900900900888e+05,1.402802802802802762e+05,1.404704704704704636e+05,1.406606606606606510e+05,1.408508508508508385e+05,1.410410410410410259e+05,1.412312312312312133e+05,1.414214214214214007e+05,1.416116116116116173e+05,1.418018018018018047e+05,1.419919919919919921e+05,1.421821821821821795e+05,1.423723723723723670e+05,1.425625625625625544e+05,1.427527527527527418e+05,1.429429429429429292e+05,1.431331331331331166e+05,1.433233233233233041e+05,1.435135135135134915e+05,1.437037037037037080e+05,1.438938938938938954e+05,1.440840840840840829e+05,1.442742742742742703e+05,1.444644644644644577e+05,1.446546546546546451e+05,1.448448448448448326e+05,1.450350350350350200e+05,1.452252252252252074e+05,1.454154154154153948e+05,1.456056056056056113e+05,1.457957957957957988e+05,1.459859859859859862e+05,1.461761761761761736e+05,1.463663663663663610e+05,1.465565565565565485e+05,1.467467467467467359e+05,1.469369369369369233e+05,1.471271271271271107e+05,1.473173173173172981e+05,1.475075075075074856e+05,1.476976976976977021e+05,1.478878878878878895e+05,1.480780780780780769e+05,1.482682682682682644e+05,1.484584584584584518e+05,1.486486486486486392e+05,1.488388388388388266e+05,1.490290290290290141e+05,1.492192192192192015e+05,1.494094094094093889e+05,1.495995995995996054e+05,1.497897897897897928e+05,1.499799799799799803e+05,1.501701701701701677e+05,1.503603603603603551e+05,1.505505505505505425e+05,1.507407407407407300e+05,1.509309309309309174e+05,1.511211211211211048e+05,1.513113113113112922e+05,1.515015015015014797e+05,1.516916916916916962e+05,1.518818818818818836e+05,1.520720720720720710e+05,1.522622622622622584e+05,1.524524524524524459e+05,1.526426426426426333e+05,1.528328328328328207e+05,1.530230230230230081e+05,1.532132132132131956e+05,1.534034034034033830e+05,1.535935935935935995e+05,1.537837837837837869e+05,1.539739739739739744e+05,1.541641641641641618e+05,1.543543543543543492e+05,1.545445445445445366e+05,1.547347347347347240e+05,1.549249249249249115e+05,1.551151151151150989e+05,1.553053053053052863e+05,1.554954954954954737e+05,1.556856856856856903e+05,1.558758758758758777e+05,1.560660660660660651e+05,1.562562562562562525e+05,1.564464464464464399e+05,1.566366366366366274e+05,1.568268268268268148e+05,1.570170170170170022e+05,1.572072072072071896e+05,1.573973973973973771e+05,1.575875875875875936e+05,1.577777777777777810e+05,1.579679679679679684e+05,1.581581581581581559e+05,1.583483483483483433e+05,1.585385385385385307e+05,1.587287287287287181e+05,1.589189189189189055e+05,1.591091091091090930e+05,1.592992992992992804e+05,1.594894894894894678e+05,1.596796796796796843e+05,1.598698698698698718e+05,1.600600600600600592e+05,1.602502502502502466e+05,1.604404404404404340e+05,1.606306306306306215e+05,1.608208208208208089e+05,1.610110110110109963e+05,1.612012012012011837e+05,1.613913913913913711e+05,1.615815815815815586e+05,1.617717717717717751e+05,1.619619619619619625e+05,1.621521521521521499e+05,1.623423423423423374e+05,1.625325325325325248e+05,1.627227227227227122e+05,1.629129129129128996e+05,1.631031031031030871e+05,1.632932932932932745e+05,1.634834834834834619e+05,1.636736736736736784e+05,1.638638638638638658e+05,1.640540540540540533e+05,1.642442442442442407e+05,1.644344344344344281e+05,1.646246246246246155e+05,1.648148148148148030e+05,1.650050050050049904e+05,1.651951951951951778e+05,1.653853853853853652e+05,1.655755755755755526e+05,1.657657657657657692e+05,1.659559559559559566e+05,1.661461461461461440e+05,1.663363363363363314e+05,1.665265265265265189e+05,1.667167167167167063e+05,1.669069069069068937e+05,1.670970970970970811e+05,1.672872872872872686e+05,1.674774774774774560e+05,1.676676676676676725e+05,1.678578578578578599e+05,1.680480480480480473e+05,1.682382382382382348e+05,1.684284284284284222e+05,1.686186186186186096e+05,1.688088088088087970e+05,1.689989989989989845e+05,1.691891891891891719e+05,1.693793793793793593e+05,1.695695695695695467e+05,1.697597597597597633e+05,1.699499499499499507e+05,1.701401401401401381e+05,1.703303303303303255e+05,1.705205205205205129e+05,1.707107107107107004e+05,1.709009009009008878e+05,1.710910910910910752e+05,1.712812812812812626e+05,1.714714714714714501e+05,1.716616616616616666e+05,1.718518518518518540e+05,1.720420420420420414e+05,1.722322322322322289e+05,1.724224224224224163e+05,1.726126126126126037e+05,1.728028028028027911e+05,1.729929929929929785e+05,1.731831831831831660e+05,1.733733733733733534e+05,1.735635635635635408e+05,1.737537537537537573e+05,1.739439439439439448e+05,1.741341341341341322e+05,1.743243243243243196e+05,1.745145145145145070e+05,1.747047047047046944e+05,1.748948948948948819e+05,1.750850850850850693e+05,1.752752752752752567e+05,1.754654654654654441e+05,1.756556556556556607e+05,1.758458458458458481e+05,1.760360360360360355e+05,1.762262262262262229e+05,1.764164164164164104e+05,1.766066066066065978e+05,1.767967967967967852e+05,1.769869869869869726e+05,1.771771771771771600e+05,1.773673673673673475e+05,1.775575575575575349e+05,1.777477477477477514e+05,1.779379379379379388e+05,1.781281281281281263e+05,1.783183183183183137e+05,1.785085085085085011e+05,1.786986986986986885e+05,1.788888888888888760e+05,1.790790790790790634e+05,1.792692692692692508e+05,1.794594594594594382e+05,1.796496496496496256e+05,1.798398398398398422e+05,1.800300300300300296e+05,1.802202202202202170e+05,1.804104104104104044e+05,1.806006006006005919e+05,1.807907907907907793e+05,1.809809809809809667e+05,1.811711711711711541e+05,1.813613613613613416e+05,1.815515515515515290e+05,1.817417417417417455e+05,1.819319319319319329e+05,1.821221221221221203e+05,1.823123123123123078e+05,1.825025025025024952e+05,1.826926926926926826e+05,1.828828828828828700e+05,1.830730730730730575e+05,1.832632632632632449e+05,1.834534534534534323e+05,1.836436436436436197e+05,1.838338338338338363e+05,1.840240240240240237e+05,1.842142142142142111e+05,1.844044044044043985e+05,1.845945945945945859e+05,1.847847847847847734e+05,1.849749749749749608e+05,1.851651651651651482e+05,1.853553553553553356e+05,1.855455455455455231e+05,1.857357357357357396e+05,1.859259259259259270e+05,1.861161161161161144e+05,1.863063063063063018e+05,1.864964964964964893e+05,1.866866866866866767e+05,1.868768768768768641e+05,1.870670670670670515e+05,1.872572572572572390e+05,1.874474474474474264e+05,1.876376376376376138e+05,1.878278278278278303e+05,1.880180180180180178e+05,1.882082082082082052e+05,1.883983983983983926e+05,1.885885885885885800e+05,1.887787787787787674e+05,1.889689689689689549e+05,1.891591591591591423e+05,1.893493493493493297e+05,1.895395395395395171e+05,1.897297297297297337e+05,1.899199199199199211e+05,1.901101101101101085e+05,1.903003003003002959e+05,1.904904904904904834e+05,1.906806806806806708e+05,1.908708708708708582e+05,1.910610610610610456e+05,1.912512512512512330e+05,1.914414414414414205e+05,1.916316316316316079e+05,1.918218218218218244e+05,1.920120120120120118e+05,1.922022022022021993e+05,1.923923923923923867e+05,1.925825825825825741e+05,1.927727727727727615e+05,1.929629629629629490e+05,1.931531531531531364e+05,1.933433433433433238e+05,1.935335335335335112e+05,1.937237237237237277e+05,1.939139139139139152e+05,1.941041041041041026e+05,1.942942942942942900e+05,1.944844844844844774e+05,1.946746746746746649e+05,1.948648648648648523e+05,1.950550550550550397e+05,1.952452452452452271e+05,1.954354354354354145e+05,1.956256256256256020e+05,1.958158158158158185e+05,1.960060060060060059e+05,1.961961961961961933e+05,1.963863863863863808e+05,1.965765765765765682e+05,1.967667667667667556e+05,1.969569569569569430e+05,1.971471471471471305e+05,1.973373373373373179e+05,1.975275275275275053e+05,1.977177177177176927e+05,1.979079079079079092e+05,1.980980980980980967e+05,1.982882882882882841e+05,1.984784784784784715e+05,1.986686686686686589e+05,1.988588588588588464e+05,1.990490490490490338e+05,1.992392392392392212e+05,1.994294294294294086e+05,1.996196196196195961e+05,1.998098098098098126e+05,2.000000000000000000e+05
